date,time,temperature,humidity,light,rainfall_5min,rainfall_1hour,wind_speed,wind_direction,atmospheric_pressure
2024/09/17,16:26,26.6,90,1176,0,,0,west,980
2024/09/17,16:31,26.3,90,784,0,,0,west,980
2024/09/17,16:36,26.2,90,784,0,,0,west,980
2024/09/17,16:41,26,90,653,0,,0,west,980
2024/09/17,16:46,26,90,1045,0,,0,west,980
2024/09/17,16:51,26.1,90,653,0,,0,west,980
2024/09/17,16:56,26,90,914,0,,0,west,980
2024/09/17,17:01,26.1,90,914,0,0,0,west,980
2024/09/17,17:06,26.2,90,784,0,,0,west,980
2024/09/17,17:11,26,90,523,0,,0,west,980
2024/09/17,17:16,25.8,90,261,0,,0,west,980
2024/09/17,17:21,25.7,90,0,0,,0,west,980
2024/09/17,17:26,25.5,90,0,0,,0,west,980
2024/09/17,17:31,25.4,90,0,0,,0,west,980
2024/09/17,17:36,25.3,90,0,0,,0,west,980
2024/09/17,17:41,25.3,90,0,0,,0,west,980
2024/09/17,17:46,25.2,90,0,0,,0,west,980
2024/09/17,17:51,25.3,90,0,0,,0,west,980
2024/09/17,17:56,25.2,90,0,0,,0,west,980
2024/09/17,18:01,25.2,90,0,0,0,0,west,980
2024/09/17,18:06,25.1,90,0,0,,0,west,980
2024/09/17,18:11,25,90,0,0,,0,west,980
2024/09/17,18:16,25,90,0,0,,0,west,980
2024/09/17,18:21,25,90,0,0,,0,west,980
2024/09/17,18:26,24.9,90,,0,,0,west,980
2024/09/17,18:31,24.9,90,,0,,0,west,980
2024/09/17,18:36,24.8,90,,0,,0,west,980
2024/09/17,18:41,24.9,90,,0,,0,west,980
2024/09/17,18:46,24.8,90,,0,,0,west,980
2024/09/17,18:51,24.7,90,,0,,0,west,980
2024/09/17,18:56,24.7,90,,0,,0,west,980
2024/09/17,19:01,24.6,90,,0,0,0,west,980
2024/09/17,19:06,24.6,90,,0,,0,west,980
2024/09/17,19:11,24.6,90,,0,,0,west,981
2024/09/17,19:16,24.6,90,,0,,0,west,981
2024/09/17,19:21,24.5,90,,0,,0,west,981
2024/09/17,19:26,24.5,90,,0,,0,west,981
2024/09/17,19:31,24.5,90,,0,,0,west,981
2024/09/17,19:36,24.4,90,,0,,0,west,981
2024/09/17,19:41,24.4,90,,0,,0,west,981
2024/09/17,19:46,24.5,89.3,,0,,0,west,981
2024/09/17,19:51,24.5,89.2,,0,,0,west,981
2024/09/17,19:56,24.4,89,,0,,0,west,981
2024/09/17,20:01,24.4,88.7,,0,0,0,west,981
2024/09/17,20:06,24.4,88.6,,0,,0,west,981
2024/09/17,20:11,24.4,88.4,,0,,0,west,981
2024/09/17,20:16,24.4,88.1,,0,,0,west,981
2024/09/17,20:21,24.4,88,,0,,0,west,981
2024/09/17,20:26,24.5,87.8,,0,,0,west,981
2024/09/17,20:31,24.4,88.1,,0,,0,west,981
2024/09/17,20:36,24.4,87.4,,0,,0,west,981
2024/09/17,20:41,24.4,87.2,,0,,0,west,981
2024/09/17,20:46,24.3,87.3,,0,,0,west,981
2024/09/17,20:51,24.4,86.9,,0,,0,west,981
2024/09/17,20:56,24.4,86.3,,0,,0,west,981
2024/09/17,21:01,24.4,85.9,,0,0,0,west,981
2024/09/17,21:06,24.3,85.5,,0,,0,west,981
2024/09/17,21:11,24.3,85.1,,0,,0,west,981
2024/09/17,21:16,24.2,85.1,,0,,0,west,981
2024/09/17,21:21,24.3,84.8,,0,,0,west,981
2024/09/17,21:26,24.2,84.7,,0,,0,west,981
2024/09/17,21:31,24.2,84.3,,0,,0,west,981
2024/09/17,21:36,24.2,84,,0,,0,west,981
2024/09/17,21:41,24.2,83.7,,0,,0,west,981
2024/09/17,21:46,24.2,83.3,,0,,0,west,981
2024/09/17,21:51,24.1,83,,0,,0,west,981
2024/09/17,21:55,24.2,82.6,,0,,0,west,981
2024/09/17,22:00,24.1,82.7,,0,0,0,southwest,981
2024/09/17,22:05,24.2,82.3,,0,,0,southwest,981
2024/09/17,22:10,24.1,82,,0,,0,west,981
2024/09/17,22:15,24.1,81.8,,0,,0,west,981
2024/09/17,22:20,24.2,81.5,,0,,0,west,981
2024/09/17,22:25,24.1,80.6,,0,,0,west,981
2024/09/17,22:30,24,80.2,,0,,0,west,981
2024/09/17,22:35,24.1,80.1,,0,,0,west,981
2024/09/17,22:40,24.2,79.7,,0,,0,west,981
2024/09/17,22:45,24.1,79.3,,0,,0,west,981
2024/09/17,22:55,24.1,78.6,,0,,0,west,981
2024/09/17,23:00,24.1,78.3,,0,0,0,west,981
2024/09/17,23:05,24,77.9,,0,,0,west,981
2024/09/17,23:10,24.1,77.6,,0,,0,west,981
2024/09/17,23:15,24.1,76.9,,0,,0,west,981
2024/09/17,23:20,24.1,76.7,,0,,0,west,981
2024/09/17,23:25,24,76.6,,0,,0,west,981
2024/09/17,23:30,24.1,76.4,,0,,0,west,980
2024/09/17,23:35,23.9,76.3,,0,,0,west,980
2024/09/17,23:40,24,76.2,0,0,,0,west,980
2024/09/17,23:45,23.9,75.9,0,0,,0,west,980
2024/09/17,23:50,23.8,75.8,,0,,0,west,980
2024/09/17,23:55,23.9,75.3,,0,,0,southwest,980
2024/09/18,00:00,23.9,75,,0,0,0,southwest,980
2024/09/18,00:05,23.9,74.1,,0,,0,southwest,980
2024/09/18,00:10,23.9,74,,0,,0,southwest,980
2024/09/18,00:15,23.8,73.8,,0,,0,southwest,980
2024/09/18,00:20,23.8,73.9,,0,,0,southwest,980
2024/09/18,00:25,23.7,73.8,,0,,0,southwest,980
2024/09/18,00:30,23.8,73.6,,0,,0,southwest,980
2024/09/18,00:35,23.7,73.4,,0,,0,southwest,980
2024/09/18,00:40,23.8,73.3,,0,,0,southwest,980
2024/09/18,00:45,23.8,72.9,,0,,0,southwest,980
2024/09/18,00:50,23.8,72.6,,0,,0,southwest,980
2024/09/18,00:55,23.7,72.3,0,0,,0,southwest,980
2024/09/18,01:00,23.6,72.1,0,0,0,0,southwest,980
2024/09/18,01:05,23.7,72,0,0,,0,southwest,980
2024/09/18,01:10,23.6,71.8,,0,,0,southwest,980
2024/09/18,01:15,23.6,71.7,0,0,,0,southwest,980
2024/09/18,01:20,23.5,71.5,0,0,,0,southwest,980
2024/09/18,01:25,23.5,71.5,0,0,,0,southwest,980
2024/09/18,01:30,23.3,71.4,,0,,0,southwest,980
2024/09/18,01:35,23.4,71.2,,0,,0,southwest,980
2024/09/18,01:40,23.4,71.2,0,0,,0,southwest,980
2024/09/18,01:45,23.4,70.8,0,0,,0,southwest,980
2024/09/18,01:50,23.3,70.6,0,0,,0,southwest,980
2024/09/18,01:55,23.2,71,0,0,,0,southwest,980
2024/09/18,02:00,23.2,70.5,0,0,0,0,southwest,980
2024/09/18,02:05,23,70.2,,0,,0,southwest,980
2024/09/18,02:10,23.1,70.4,,0,,0,southwest,980
2024/09/18,02:15,23.2,70.2,,0,,0,southwest,980
2024/09/18,02:20,23.2,69.4,,0,,0,southwest,980
2024/09/18,02:25,23.2,69.3,,0,,0,southwest,980
2024/09/18,02:30,23.2,69,,0,,0,southwest,980
2024/09/18,02:35,23.2,68.8,0,0,,0,southwest,980
2024/09/18,02:40,23.1,68.5,,0,,0,southwest,980
2024/09/18,02:45,23.1,68.3,,0,,0,southwest,980
2024/09/18,02:50,23.1,68.1,,0,,0,southwest,980
2024/09/18,02:55,23.2,67.7,,0,,0,southwest,980
2024/09/18,03:00,23.2,67.5,,0,0,0,southwest,980
2024/09/18,03:05,23.2,67.3,,0,,0,southwest,980
2024/09/18,03:10,23.2,67,,0,,0,southwest,980
2024/09/18,03:15,23.4,66.7,,0,,0,southwest,980
2024/09/18,03:20,23.4,66.5,,0,,0,southwest,980
2024/09/18,03:25,23.4,66.2,,0,,0,southwest,980
2024/09/18,03:30,23.4,65.9,,0,,0,southwest,980
2024/09/18,03:35,23.4,65.5,,0,,0,southwest,980
2024/09/18,03:40,23.4,65,,0,,0,southwest,980
2024/09/18,03:45,23.5,64.5,,0,,0,southwest,980
2024/09/18,03:50,23.5,64.2,,0,,0,southwest,980
2024/09/18,03:55,23.4,63,,0,,0,southwest,980
2024/09/18,04:00,23.5,63,,0,0,0,southwest,980
2024/09/18,04:05,23.5,62.7,,0,,0,southwest,980
2024/09/18,04:10,23.4,62.2,,0,,0,southwest,980
2024/09/18,04:15,23.4,61.4,,0,,0,southwest,980
2024/09/18,04:20,23.4,61.5,,0,,0,southwest,980
2024/09/18,04:25,23.4,61.5,,0,,0,southwest,980
2024/09/18,04:30,23.4,61.1,,0,,0,southwest,980
2024/09/18,04:35,23.4,60.5,,0,,0,southwest,980
2024/09/18,04:40,23.4,60.7,,0,,0,southwest,980
2024/09/18,04:45,23.4,60.2,,0,,0,southwest,980
2024/09/18,04:50,23.5,59.7,,0,,0,southwest,980
2024/09/18,04:55,23.5,58.8,0,0,,0,southwest,980
2024/09/18,05:00,23.4,58.4,0,0,0,0,southwest,980
2024/09/18,05:05,23.4,58.2,0,0,,0,southwest,981
2024/09/18,05:10,23.5,57.9,0,0,,0,southwest,981
2024/09/18,05:15,23.4,57.6,0,0,,0,southwest,980
2024/09/18,05:20,23.4,57.4,0,0,,0,southwest,980
2024/09/18,05:25,23.5,56.9,0,0,,0,southwest,980
2024/09/18,05:30,23.5,57,0,0,,0,southwest,981
2024/09/18,05:35,23.4,56.8,0,0,,0,southwest,981
2024/09/18,05:40,23.5,56.7,0,0,,0,southwest,981
2024/09/18,05:45,23.5,56.6,0,0,,0,southwest,981
2024/09/18,05:50,23.6,56.4,0,0,,0,southwest,981
2024/09/18,05:55,23.5,56.5,0,0,,0,southwest,981
2024/09/18,06:00,23.6,56.6,0,0,0,0,south,981
2024/09/18,06:05,23.5,56.4,0,0,,0,south,981
2024/09/18,06:10,23.7,55.9,0,0,,0,south,981
2024/09/18,06:15,23.5,55.7,0,0,,0,southwest,981
2024/09/18,06:20,23.6,55.9,0,0,,0,south,981
2024/09/18,06:25,23.5,56,0,0,,0,southwest,981
2024/09/18,06:30,23.6,55.5,0,0,,0,southwest,981
2024/09/18,06:35,23.6,54.8,0,0,,0,southwest,981
2024/09/18,06:40,23.5,54.6,261,0,,0,southwest,981
2024/09/18,06:45,23.6,54.3,130,0,,0,southwest,981
2024/09/18,06:50,23.6,54.2,0,0,,0,southwest,981
2024/09/18,06:55,23.6,54,0,0,,0,southwest,981
2024/09/18,07:00,23.6,53.4,392,0,0,0,southwest,981
2024/09/18,07:05,23.7,52.8,261,0,,0,southwest,981
2024/09/18,07:10,23.7,51.5,914,0,,0,southwest,981
2024/09/18,07:15,23.9,49.1,1699,0,,0,southwest,981
2024/09/18,07:20,24.1,46.6,1699,0,,0,southwest,981
2024/09/18,07:25,23.9,48.5,1176,0,,0,south,981
2024/09/18,07:30,24.2,48.7,2221,0,,0,south,981
2024/09/18,07:35,24.4,54.7,784,0,,0,south,981
2024/09/18,07:40,24.3,55.4,261,0,,0,southwest,981
2024/09/18,07:45,24.2,50.5,784,0,,0,southwest,981
2024/09/18,07:50,24.3,52.6,1176,0,,0,southwest,981
2024/09/18,07:55,24.7,49.4,2744,0,,0,southwest,981
2024/09/18,08:00,24.9,58.6,3528,0,0,0,southwest,981
2024/09/18,08:05,25.1,82.7,3005,0,,0,southwest,981
2024/09/18,08:10,25.3,89.1,1568,0,,0,southwest,981
2024/09/18,08:15,25.1,90,2221,0,,0,southwest,981
2024/09/18,08:20,25.5,90,3136,0,,0,south,981
2024/09/18,08:25,26,90,3136,0,,0,southwest,982
2024/09/18,08:30,25.4,90,1829,0,,0,southwest,982
2024/09/18,08:35,25.9,90,5357,0,,0,southwest,982
2024/09/18,08:40,26.1,90,5357,0,,0,southwest,981
2024/09/18,08:45,26.2,90,4966,0,,0,southwest,982
2024/09/18,08:50,26.5,90,5881,0,,0,southwest,982
2024/09/18,08:55,26.3,90,11369,0,,0,west,982
2024/09/18,09:00,26.5,90,6664,0,0,0,southwest,982
2024/09/18,09:05,26.3,90,2875,0,,0,southwest,982
2024/09/18,09:10,26.3,90,5096,0,,0,southwest,982
2024/09/18,09:15,26.6,90,3267,0,,0,southwest,982
2024/09/18,09:20,26.3,90,2483,0,,0,southwest,982
2024/09/18,09:25,26.6,90,3267,0,,0,southwest,982
2024/09/18,09:30,26.4,90,3920,0,,0,southwest,982
2024/09/18,09:35,26.3,90,4312,0,,0,southwest,982
2024/09/18,09:40,26.3,90,3920,0,,0,southwest,982
2024/09/18,09:40,26.3,90,3920,0,,0,southwest,982
2024/09/18,09:45,26,90,4051,0,,0,southwest,982
2024/09/18,09:50,26.1,90,3267,0,,0,southwest,982
2024/09/18,09:55,26.3,90,3528,0,,0,southwest,982
2024/09/18,10:00,26.1,90,3920,0,0,0,southwest,982
2024/09/18,10:05,26.6,90,4574,0,,0,southwest,982
2024/09/18,10:10,26.5,90,4312,0,,0,southwest,982
2024/09/18,10:15,26.4,90,2744,0,,0,southwest,982
2024/09/18,10:20,26.1,90,2614,0,,0,southwest,982
2024/09/18,10:25,26.5,90,4051,0,,0,southwest,982
2024/09/18,10:30,26.7,90,4181,0,,0,southwest,981
2024/09/18,10:35,26.6,90,5881,0,,0,southwest,981
2024/09/18,10:40,26.9,90,6926,0,,0,west,981
2024/09/18,10:45,27.2,90,6011,0,,0,southwest,981
2024/09/18,10:50,26.8,90,6142,0,,0,southwest,981
2024/09/18,10:55,27,90,5357,0,,0,southwest,981
2024/09/18,11:00,26.8,90,5619,0,0,0,southwest,981
2024/09/18,11:05,26.9,90,7318,0,,0,southwest,981
2024/09/18,11:10,27.1,90,7187,0,,0,west,981
2024/09/18,11:15,26.9,90,7057,0,,0,southwest,981
2024/09/18,11:20,27,90,6664,0,,0,southwest,981
2024/09/18,11:25,27.2,90,7579,0,,0,southwest,981
2024/09/18,11:30,27.7,90,7318,0,,0,west,981
2024/09/18,11:35,26.9,90,5881,0,,0,west,981
2024/09/18,11:40,27,90,5750,0,,0,southwest,981
2024/09/18,11:45,27,90,4704,0,,0,southwest,981
2024/09/18,11:50,27.1,90,4835,0,,0,southwest,981
2024/09/18,11:55,27.2,90,5227,0,,0,southwest,981
2024/09/18,12:00,27.5,90,3397,0,0,0,west,981
2024/09/18,12:05,26.7,90,1568,0,,0,southwest,981
2024/09/18,12:10,26.5,90,1176,0,,0,southwest,981
2024/09/18,12:15,26.1,90,1176,0,,0,southwest,981
2024/09/18,12:20,25.9,90,1045,0,,0,southwest,981
2024/09/18,12:25,25.7,90,1699,0,,0,southwest,981
2024/09/18,12:25,25.7,90,1699,0,,0,southwest,981
2024/09/18,12:30,25.9,90,1307,0,,0,southwest,981
2024/09/18,12:35,26,90,1437,0,,0,southwest,981
2024/09/18,12:40,26.1,90,1829,0,,0,southwest,981
2024/09/18,12:45,26.2,90,2090,0,,0,southwest,981
2024/09/18,12:50,26.3,90,3267,0,,0,southwest,981
2024/09/18,12:55,26.5,90,2221,0,,0,southwest,981
2024/09/18,13:00,26.2,90,3005,0,0,0,southwest,981
2024/09/18,13:05,26.6,90,3005,0,,0,southwest,981
2024/09/18,13:10,26.4,90,2221,0,,0,west,981
2024/09/18,13:15,26.4,90,2875,0,,0,southwest,981
2024/09/18,13:20,26.8,90,2614,0,,0,southwest,981
2024/09/18,13:25,26.5,90,2090,0,,0,southwest,980
2024/09/18,13:30,26.6,90,2221,0,,0,southwest,980
2024/09/18,13:35,26.7,90,1437,0,,0,southwest,980
2024/09/18,13:40,26.2,90,1568,0,,0,southwest,980
2024/09/18,13:45,26,90,914,0,,0,southwest,980
2024/09/18,13:50,26,90,1176,0,,0,southwest,980
2024/09/18,13:55,25.7,90,1699,0,,0,south,980
2024/09/18,14:00,25.7,90,1568,0,0,0,south,980
2024/09/18,14:05,26,90,2875,0,,0,south,980
2024/09/18,14:10,25.9,90,1176,0,,0,south,980
2024/09/18,14:15,25.9,90,523,0,,0,south,980
2024/09/18,14:20,25.5,90,261,0,,0,south,980
2024/09/18,14:25,25.3,90,523,0,,0,south,980
2024/09/18,14:30,25.1,90,261,0,,0,south,980
2024/09/18,14:35,25,90,523,0,,0,south,980
2024/09/18,14:40,25.1,90,653,0,,0,south,980
2024/09/18,14:45,25.2,90,784,0,,0,south,980
2024/09/18,14:50,25.3,90,1437,0,,0,south,980
2024/09/18,14:55,25.4,90,2614,0,,0,south,980
2024/09/18,15:00,26.1,90,2744,0,0,0,south,980
2024/09/18,15:05,26.3,90,2614,0,,0,south,980
2024/09/18,15:10,26.3,90,3136,0,,0,south,980
2024/09/18,15:15,26.6,90,3528,0,,0,southwest,980
2024/09/18,15:20,26.7,90,3659,0,,0,southwest,980
2024/09/18,15:25,26.6,90,4835,0,,0,south,980
2024/09/18,15:30,27.2,90,7318,0,,0,southwest,980
2024/09/18,15:35,27,90,6403,0,,0,southwest,980
2024/09/18,15:40,27,90,3790,0,,0,southwest,980
2024/09/18,15:45,26.8,90,3397,0,,0,southwest,980
2024/09/18,15:50,26.6,90,2483,0,,0,southwest,980
2024/09/18,15:55,26.6,90,2875,0,,0,southwest,980
2024/09/18,16:00,26.6,90,2090,0,0,0,southwest,980
2024/09/18,16:05,26.5,90,2090,0,,0,southwest,980
2024/09/18,16:10,26.7,90,3005,0,,0,southwest,980
2024/09/18,16:15,26.6,90,3005,0,,0,southwest,980
2024/09/18,16:20,26.8,90,3790,0,,0,southwest,980
2024/09/18,16:25,27,90,3528,0,,0,southwest,980
2024/09/18,16:30,27,90,2875,0,,0,southwest,980
2024/09/18,16:35,26.6,90,1307,0,,0,southwest,980
2024/09/18,16:40,26.3,90,914,0,,0,southwest,980
2024/09/18,16:45,26.5,90,784,0,,0,southwest,980
2024/09/18,16:50,26.3,90,523,0,,0,southwest,980
2024/09/18,16:55,26.1,90,523,0,,0,southwest,980
2024/09/18,17:00,25.6,90,523,0,0,0,southwest,980
2024/09/18,17:05,25.5,90,261,0,,0,southwest,980
2024/09/18,17:10,25.3,90,261,0,,0,southwest,980
2024/09/18,17:15,25.3,90,523,0,,0,southwest,980
2024/09/18,17:20,25.4,90,261,0,,0,southwest,980
2024/09/18,17:25,25.5,90,130,0,,0,southwest,980
2024/09/18,17:30,25.4,90,130,0,,0,southwest,980
2024/09/18,17:35,25.2,90,130,0,,0,southwest,980
2024/09/18,17:40,25.2,90,0,0,,0,southwest,980
2024/09/18,17:45,25,89.3,0,0,,0,southwest,980
2024/09/18,17:50,24.9,85,0,0,,0,southwest,980
2024/09/18,17:55,24.9,80.3,0,0,,0,southwest,980
2024/09/18,18:00,24.9,74.2,0,0,0,0,southwest,981
2024/09/18,18:05,24.8,72.3,0,0,,0,southwest,981
2024/09/18,18:10,24.7,67.9,0,0,,0,southwest,980
2024/09/18,18:15,24.7,67.4,0,0,,0,southwest,980
2024/09/18,18:20,24.7,66.9,,0,,0,southwest,981
2024/09/18,18:25,24.6,71.7,,0,,0,southwest,981
2024/09/18,18:30,24.6,72.7,,0,,0,southwest,981
2024/09/18,18:35,24.5,77.6,,0,,0,southwest,980
2024/09/18,18:40,24.5,76,,0,,0,southwest,981
2024/09/18,18:45,24.5,71.9,,0,,0,southwest,981
2024/09/18,18:50,24.5,71.1,,0,,0,southwest,981
2024/09/18,18:55,24.4,79.2,,0,,0,southwest,981
2024/09/18,19:00,24.4,77.1,,0,0,0,southwest,981
2024/09/18,19:05,24.3,79.9,,0,,0,southwest,981
2024/09/18,19:10,24.2,77.4,,0,,0,southwest,981
2024/09/18,19:14,24.1,78.8,,0,,0,southwest,981
2024/09/18,19:19,24.1,78.7,,0,,0,southwest,981
2024/09/18,19:24,24.1,74.2,,0,,0,west,981
2024/09/18,19:29,24,65.9,,0,,0,west,981
2024/09/18,19:34,23.8,64.2,,0,,0,west,981
2024/09/18,19:39,23.7,63,,0,,0,west,981
2024/09/18,19:44,23.7,62.2,,0,,0,southwest,981
2024/09/18,19:49,23.6,61.4,,0,,0,southwest,981
2024/09/18,19:54,23.5,60.8,,0,,0,southwest,981
2024/09/18,19:59,23.5,59.9,,0,,0,southwest,981
2024/09/18,20:04,23.4,59.2,,0,0,0,southwest,981
2024/09/18,20:09,23.3,58.6,,0,,0,southwest,981
2024/09/18,20:14,23.3,57.8,,0,,0,southwest,981
2024/09/18,20:19,23.3,57.4,,0,,0,southwest,981
2024/09/18,20:24,23.3,56.6,,0,,0,southwest,981
2024/09/18,20:29,23.3,56.2,,0,,0,southwest,981
2024/09/18,20:34,23.3,55.8,,0,,0,southwest,981
2024/09/18,20:39,23.4,55.7,,0,,0,southwest,981
2024/09/18,20:44,23.4,55.1,,0,,0,southwest,981
2024/09/18,20:49,23.3,53.8,,0,,0,southwest,981
2024/09/18,20:54,23.3,53.1,,0,,0,west,981
2024/09/18,20:59,23.3,53.6,,0,,0,west,981
2024/09/18,21:04,23.3,52.9,,0,0,0,west,981
2024/09/18,21:09,23.3,51.3,,0,,0,west,981
2024/09/18,21:14,23.3,48.8,,0,,0,northwest,981
2024/09/18,21:19,23.3,48.3,,0,,0,northwest,981
2024/09/18,21:24,23.3,48.9,,0,,0,northwest,981
2024/09/18,21:29,23.4,48.5,,0,,0,northwest,981
2024/09/18,21:34,23.4,48.9,,0,,0,northwest,981
2024/09/18,21:39,23.3,48.4,,0,,0,northwest,981
2024/09/18,21:44,23.3,49.1,,0,,0,northwest,981
2024/09/18,21:49,23.3,48.4,,0,,0,northwest,981
2024/09/18,21:54,23.3,47.6,,0,,0,northwest,981
2024/09/18,21:59,23.2,46.9,,0,,0,west,981
2024/09/18,22:04,23.2,46.5,,0,0,0,southwest,981
2024/09/18,22:09,23.1,45.2,,0,,0,south,981
2024/09/18,22:14,23.2,46.1,,0,,0,south,981
2024/09/18,22:19,23.2,45.7,,0,,0,west,981
2024/09/18,22:24,23.2,45.3,,0,,0,south,981
2024/09/18,22:29,23.1,43.2,,0,,0,west,981
2024/09/18,22:34,23.1,43,,0,,0,southwest,981
2024/09/18,22:39,23.1,43.2,,0,,0,west,981
2024/09/18,22:44,23.1,43.1,,0,,0,west,981
2024/09/18,22:49,23.1,43.3,,0,,0,west,981
2024/09/18,22:54,23.1,43.7,,0,,0,west,980
2024/09/18,22:59,23.1,43.6,,0,,0,west,980
2024/09/18,23:04,23.1,43.2,,0,0,0,west,980
2024/09/18,23:09,23,43.4,,0,,0,west,980
2024/09/18,23:14,23.1,43,,0,,0,west,980
2024/09/18,23:19,23.1,42.9,,0,,0,west,980
2024/09/18,23:24,23,43.1,,0,,0,west,980
2024/09/18,23:29,23.1,42.7,,0,,0,southwest,980
2024/09/18,23:34,23.1,42.6,,0,,0,southwest,980
2024/09/18,23:39,23,42.4,,0,,0,west,980
2024/09/18,23:44,23,42.7,,0,,0,west,980
2024/09/18,23:49,23,39.4,,0,,0,northwest,981
2024/09/18,23:54,23,40.6,,0,,0,north,981
2024/09/18,23:59,23.1,40.7,,0,,0,north,981
2024/09/19,00:04,23,39.4,,0,0,0,east,981
2024/09/19,00:09,23,39.8,,0,,0,east,981
2024/09/19,00:14,23,39.8,,0,,0,east,981
2024/09/19,00:19,23,39.5,,0,,0,east,981
2024/09/19,00:24,23,39.7,,0,,0,east,981
2024/09/19,00:29,22.9,38.9,,0,,0,east,981
2024/09/19,00:34,22.9,38.6,,0,,0,east,981
2024/09/19,00:39,22.9,38.1,,0,,0,east,981
2024/09/19,00:44,22.9,37.2,,0,,0,east,981
2024/09/19,00:49,22.9,36.7,,0,,0,east,981
2024/09/19,00:54,22.9,36.4,,0,,0,east,981
2024/09/19,00:59,22.8,34.2,,0,,0,east,981
2024/09/19,01:04,22.9,34.2,,0,0,0,east,981
2024/09/19,01:09,22.8,33.5,,0,,0,east,980
2024/09/19,01:14,22.8,33.1,,0,,0,east,981
2024/09/19,01:19,22.8,33.3,,0,,0,east,981
2024/09/19,01:19,22.8,33.3,,0,,0,east,981
2024/09/19,01:24,22.8,33.6,,0,,0,east,980
2024/09/19,01:29,22.9,33.8,,0,,0,east,980
2024/09/19,01:34,22.8,32.7,,0,,0,northeast,980
2024/09/19,01:39,22.8,30,,0,,0,east,980
2024/09/19,01:44,22.8,29.9,,0,,0,northeast,980
2024/09/19,01:49,22.8,29.2,,0,,0,northeast,980
2024/09/19,01:54,22.7,29.1,,0,,0,northeast,980
2024/09/19,01:59,22.8,29,,0,,0,northeast,980
2024/09/19,02:04,22.7,29.4,,0,0,0,northeast,980
2024/09/19,02:09,22.7,29.5,,0,,0,northeast,980
2024/09/19,02:14,22.7,29,,0,,0,northeast,980
2024/09/19,02:19,22.6,28.3,,0,,0,northeast,980
2024/09/19,02:24,22.7,28.4,,0,,0,north,980
2024/09/19,02:29,22.7,28.3,,0,,0,east,980
2024/09/19,02:34,22.7,28,,0,,0,east,980
2024/09/19,02:39,22.7,27.5,,0,,0,east,980
2024/09/19,02:44,22.7,26.7,,0,,0,northeast,980
2024/09/19,02:49,22.7,27.2,,0,,0,northeast,980
2024/09/19,02:54,22.7,27.3,,0,,0,northeast,980
2024/09/19,02:59,22.7,27.2,,0,,0,northeast,980
2024/09/19,03:04,22.7,27.4,,0,0,0,northeast,980
2024/09/19,03:09,22.7,27.6,,0,,0,northeast,980
2024/09/19,03:14,22.7,27.1,,0,,0,northeast,980
2024/09/19,03:19,22.7,27.4,,0,,0,northeast,980
2024/09/19,03:24,22.7,27.5,,0,,0,northeast,980
2024/09/19,03:29,22.7,27.2,,0,,0,northeast,980
2024/09/19,03:34,22.7,27,,0,,0,northeast,980
2024/09/19,03:39,22.7,26.6,,0,,0,northeast,980
2024/09/19,03:44,22.7,26.2,,0,,0,east,979
2024/09/19,03:49,22.7,25.5,,0,,0,northeast,980
2024/09/19,03:54,22.7,25.3,,0,,0,east,980
2024/09/19,03:59,22.7,25.4,,0,,0,northeast,980
2024/09/19,04:04,22.7,25.5,,0,0,0,east,980
2024/09/19,04:04,22.7,25.5,,0,,0,east,980
2024/09/19,04:09,22.6,24,,0,,0,northeast,980
2024/09/19,04:09,22.6,24,,0,,0,northeast,980
2024/09/19,04:14,22.6,23.1,,0,,0,east,980
2024/09/19,04:19,22.7,21.3,,0,,0,east,980
2024/09/19,04:24,22.7,21.6,,0,,0,northeast,980
2024/09/19,04:29,22.7,22.3,,0,,0,east,980
2024/09/19,04:34,22.7,22.5,,0,,0,northeast,980
2024/09/19,04:39,22.7,22,,0,,0,northeast,980
2024/09/19,04:44,22.6,22.2,,0,,0,northwest,980
2024/09/19,04:49,22.7,19.8,,0,,0,east,980
2024/09/19,04:54,22.6,17.8,,0,,0,north,981
2024/09/19,04:59,22.5,17.8,,0,,0,east,980
2024/09/19,05:04,22.7,18.1,,0,0,0,east,981
2024/09/19,05:09,22.5,17.9,,0,,0,east,981
2024/09/19,05:14,22.5,18.1,,0,,0,east,981
2024/09/19,05:19,22.2,22,,0,,0,east,981
2024/09/19,05:24,22.2,19.2,0,0,,0,northeast,982
2024/09/19,05:29,22.3,18.9,0,0,,0,southeast,982
2024/09/19,05:34,22.2,18.3,0,0,,0,southeast,981
2024/09/19,05:39,22.2,18.9,0,0,,0,southeast,982
2024/09/19,05:44,22.2,18.6,0,0,,0,southeast,982
2024/09/19,05:49,22.2,18.6,0,0,,0,southeast,982
2024/09/19,05:54,22.2,18.8,0,0,,0,southeast,982
2024/09/19,05:59,22.1,17.9,0,0,,0,southeast,982
2024/09/19,06:04,22.2,17.8,0,0,0,0,southeast,982
2024/09/19,06:09,22.2,18,0,0,,0,east,982
2024/09/19,06:14,22.1,18,0,0,,0,east,982
2024/09/19,06:19,22.2,18,0,0,,0,east,982
2024/09/19,06:24,22.2,17.4,0,0,,0,east,982
2024/09/19,06:29,22.2,16.9,130,0,,0,east,982
2024/09/19,06:34,22.2,16.9,0,0,,0,east,982
2024/09/19,06:39,22.2,16.1,130,0,,0,east,982
2024/09/19,06:44,22.2,15.9,0,0,,0,east,982
